experiment,model,val_rmse,train_rmse,gap_ratio,median_r,deviation,outlier,otype,val_rmse_zscore,gap_zscore,test_mae,mono_violations,mono_rate,max_jump,mean_abs_diff,mean_rolling_var,mean_ma_dev,slope,slope_dev,slope_consistency,final_pred,mean_err_early,mean_err_late,err_growth_ratio,corr_err_cycle,corr_err_mahal
Exp_027,RF,33.91316991692701,23.08224293414171,1.4692319985405282,29.57161429245607,4.341555624470942,False,Inlier,-1.2634261986230246,-1.1963689202233774,3.7479039135484,34.0,0.2236842105263158,6.77244055551369,1.0648950154250059,8.009313299628188,3.875206137039391,-0.9179533754387557,0.08204662456124434,0.33628482069339527,2.248286757975447,10.689476789811971,0.6832109845594647,0.06391435221699775,-0.8088924905994455,-0.17059352255033347
Exp_027,XGB,46.32609607698856,40.03906631097543,1.1570223870152974,29.57161429245607,16.754481784532494,False,Inlier,1.9362502427472317,-0.8516583614805575,22.359094033833422,32.0,0.21052631578947367,3.542266845703125,0.6642474124306127,2.2707372851202967,2.0319819314139234,-0.48847524804682835,0.5115247519531716,0.1508179088079704,54.08989715576172,19.162864685058594,43.993720372517906,2.295779941859115,0.7542462177872835,0.6246251176620825
Exp_027,SVR,32.46363030541271,25.07534293301664,1.2946435226083362,29.57161429245607,2.8920160129566383,False,Inlier,-0.8933084527223252,0.7142858575119574,5.359431016830622,59.0,0.3881578947368421,8.922352467532306,2.7502225561014884,13.282432691697752,4.203064872666074,-0.9011525996125072,0.09884740038749285,0.44290301147002464,3.429642835131375,12.967911118228555,2.4011492002657775,0.18516083109873904,-0.6434572456921461,-0.10605529921140608
Exp_027,LSTM,17.024002184874888,10.330479709827431,1.6479391725323151,29.57161429245607,-12.54761210758118,False,Inlier,-1.1609746753910115,0.5446611914053053,6.396270995046578,55.0,0.3618421052631579,9.791732788085938,2.2453131424753288,19.42611270934919,5.083655011459732,-1.0884267135416272,0.08842671354162723,0.7960990345534488,5.574536323547363,11.480244445800782,4.2973708152771,0.3743274662456323,-0.42151624531481036,-0.29979554696637006
Exp_027,CNN,26.679598279499427,18.505356296756943,1.441723026115148,29.57161429245607,-2.892016012956642,False,Inlier,1.421653839196384,-0.9870265703644242,8.960975230908861,42.0,0.27631578947368424,6.367591857910156,1.6037556952551792,14.186091823952149,4.5876950051975225,-0.9254926381236976,0.07450736187630236,0.8806777293071669,3.336850881576538,8.84299087524414,6.060855587323506,0.6853852585431031,-0.22354594079123224,-0.45017226700972257
Exp_027,Transformer,7.199155164532003,4.206726799931593,1.711343642436935,29.57161429245607,-22.372459127924067,True,Type2,-0.7615989718773752,-0.4528074300878132,2.0254855498768927,8.0,0.05263157894736842,2.966522216796875,0.983092896248165,8.0257758805938,4.153292736065736,-0.9484226691820802,0.05157733081791982,0.2518624021619783,2.8613531589508057,5.674531809488932,1.2174148241678873,0.2145401356517432,-0.6945949195998655,-0.13062471506917672
Exp_028,RF,35.67044298367113,10.573914645990728,3.373437764337937,28.772100009050025,6.898342974621105,False,Inlier,0.9741808337427326,1.1102662283591114,7.039190005142492,44.0,0.2894736842105263,7.691220835228137,1.5307480672288813,9.751932488318216,3.944588316142136,-0.8578962062280183,0.14210379377198168,0.45845067170628256,0.01664292380324989,17.044482675601266,1.4025053915081194,0.08228500789383121,-0.9002178090864483,-0.2410847829331361
Exp_028,XGB,32.93072080970708,26.39003523985782,1.247846791806122,28.772100009050025,4.158620800657058,False,Inlier,-1.018623983523813,-0.5676424548082097,3.32761728997324,30.0,0.19736842105263158,7.371482849121094,1.0933329745342857,7.434774581158834,3.8412236753891764,-0.923448080349532,0.07655191965046804,0.2649661892240646,11.726399421691895,5.050930023193359,5.440501308441162,1.077128624522401,0.07570663166790467,0.4273275845671639
Exp_028,SVR,32.39936443805188,24.788243679133217,1.307045584085722,28.772100009050025,3.6272644290018583,False,Inlier,-1.0788172214270344,1.0233409692934612,5.571532487460247,57.0,0.375,9.284233288576928,2.806509401984739,13.743354120547005,4.231926146435565,-0.8965144088306786,0.10348559116932143,0.4562947008399271,3.3172507027961444,13.559931338383306,2.3676469322388463,0.17460611511629756,-0.6528547871973158,-0.11512210797883196
Exp_028,LSTM,17.920644676328873,10.403852673488805,1.7225008118381404,28.772100009050025,-10.851455332721152,False,Inlier,-0.8356944100629498,0.7608030758486799,7.853397958418903,49.0,0.3223684210526316,10.632232666015625,2.3748892169249687,24.370258810238976,5.6207403434832965,-1.1244252905372014,0.12442529053720142,1.0135078533746051,6.154537200927734,16.597154235839845,5.424676211675008,0.3268437549348658,-0.4514927246146096,-0.23469770880241247
Exp_028,CNN,25.144835580048166,13.37489504193631,1.8800024599226983,28.772100009050025,-3.6272644290018583,False,Inlier,1.040477561966407,0.014729462393967559,8.9618229834862,53.0,0.34868421052631576,11.9320068359375,2.8755906506588587,19.7137440819746,5.0988902845648845,-0.9527278735784556,0.047272126421544436,0.9109742299170104,3.950054168701172,3.976701354980469,5.7916152318318685,1.456386767534952,-0.12473735010130262,-0.33489240204790927
Exp_028,Transformer,8.813431927258858,5.765074499464426,1.5287628855581352,28.772100009050025,-19.958668081791167,True,Type2,-0.2800239098190732,-0.7106196224674505,2.154612441468083,2.0,0.013157894736842105,3.01416015625,1.053241664641782,9.55429867899023,4.607261450956787,-1.040686006258466,0.04068600625846597,0.2259703089152319,1.5643867254257202,4.217627970377604,1.8810750643412273,0.4460030798242299,-0.4864214126122078,0.09109717831048772
Exp_029,RF,35.91857853387075,8.550262437629144,4.200874393725676,27.610216083686883,8.308362450183868,False,Inlier,1.2901418887513025,2.112570940828635,7.207960247403996,41.0,0.26973684210526316,7.538614822002849,1.5329104401494145,9.627798072183651,3.8939951934431165,-0.8480321312409127,0.1519678687590873,0.4091510307888813,0.020454751131221718,18.799634592546276,1.3698945013927093,0.07286814510404624,-0.8894284512218633,-0.22622986785143123
Exp_029,XGB,46.14682854927573,39.73908741226168,1.1612453016481932,27.610216083686883,18.53661246558885,True,Type1,1.8967057741021605,-0.8384529357910186,22.27754064323076,15.0,0.09868421052631579,2.8802566528320312,0.5267146512081748,2.189685486063352,2.0426743863862957,-0.48532951918087086,0.5146704808191291,0.15530672139887236,54.26833724975586,18.840625508626303,44.31504325866699,2.3521004246051733,0.7583465514173884,0.6360110657325417
Exp_029,SVR,32.50708815787684,25.132130424049933,1.293447376302389,27.610216083686883,4.896872074189954,False,Inlier,-0.7678637488345187,0.6844783024562444,5.442533028010922,56.0,0.3684210526315789,8.643977034757683,2.6742212281254125,13.02450469858676,4.196635405309094,-0.897806262655207,0.10219373734479298,0.4338018337370812,2.2246810612400907,13.410300089551916,2.0776264629481678,0.15492766374160896,-0.684044457196903,-0.1280495230678075
Exp_029,LSTM,22.71334400949693,18.07316723154237,1.256743974008952,27.610216083686883,-4.896872074189954,False,Inlier,0.9029812891028592,-0.589349114446886,10.240073099635005,54.0,0.35526315789473684,9.821281433105469,2.8381274891527077,24.285082778767382,5.5130108918524305,-1.2338068864985678,0.23380688649856785,0.8222117317698647,3.4935319423675537,26.185466512044272,4.574370900789897,0.17469121272618415,-0.7194002598466314,-0.16891184390678932
Exp_029,CNN,22.635654701588184,15.562057795236003,1.4545412309493937,27.610216083686883,-4.974561382098699,False,Inlier,0.41729312668531404,-0.9577285631312651,11.178279240926107,40.0,0.2631578947368421,7.224449157714844,1.8760142200871517,19.073226315616203,5.3226182298574205,-1.0932455330257502,0.09324553302575023,0.9950629713012517,7.673542022705078,20.078035990397137,6.048225593566895,0.30123591752000156,-0.5538085541307086,-0.43846631898140437
Exp_029,Transformer,8.11036843625954,4.65023620169636,1.744076662880255,27.610216083686883,-19.499847647427345,True,Type2,-0.4897635604952023,-0.4065869416422441,2.184050777379204,21.0,0.13815789473684212,3.8392486572265625,1.2042164810393985,11.013763015308646,4.689722011685185,-1.0280921367565827,0.02809213675658273,0.3607103614327383,1.2523001432418823,3.656859588623047,1.9479605952898662,0.5326867351839863,-0.32027752376914137,-0.07503018988408228
Exp_030,RF,32.93591202488453,24.72912430594847,1.3318673001680839,27.912566689820963,5.023345335063567,False,Inlier,-2.5078082887217197,-1.3627638798078145,3.082666710079906,41.0,0.26973684210526316,6.644134067186059,1.5414930037311634,8.857066818214584,3.948994661585062,-0.9465592131169687,0.05344078688303133,0.28892571142544304,3.9515094592982587,7.432123129891084,1.3792062693559661,0.18557365711676227,-0.6276968633663671,-0.24535840080683763
Exp_030,XGB,34.94472127406191,22.16786171504997,1.5763686061943274,27.912566689820963,7.032154584240949,False,Inlier,-0.5743573657489643,0.4596741699469997,4.720823686886457,52.0,0.34210526315789475,12.860977172851562,2.3166867745550057,11.805951297344293,3.89087387501099,-0.9026430581464151,0.0973569418535849,0.3999380150180299,8.832608222961426,8.993115743001303,3.9341049194335938,0.4374573876128777,-0.4277173475799824,0.04088315751553666
Exp_030,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,27.912566689820963,4.541528109220025,False,Inlier,-0.9208334845726209,1.0294325570705702,5.595758459339268,55.0,0.3618421052631579,9.273721987132049,2.724862964602916,13.330734861699524,4.204414772092266,-0.8946034656714694,0.10539653432853058,0.44276609172601517,1.872720757723613,13.829299691959106,2.172497966546255,0.1570938525404457,-0.6822826842573151,-0.1300991091160206
Exp_030,LSTM,23.37103858060094,20.511721353670563,1.139399184379945,27.912566689820963,-4.541528109220025,False,Inlier,1.1415770132990475,-0.929512289454271,6.3186037743013665,53.0,0.34868421052631576,11.5782470703125,2.6529796311729834,23.152272789559486,5.181849961800747,-1.0864037603625982,0.08640376036259823,0.9341530306719579,7.074393272399902,9.324693806966145,5.365431706110637,0.5754003098849546,-0.2782826446798681,-0.10985614382618225
Exp_030,CNN,22.497353631264193,14.775696693169994,1.5225917327920993,27.912566689820963,-5.41521305855677,False,Inlier,0.3829444373785773,-0.8021885229314779,6.1068106570275,48.0,0.3157894736842105,8.9656982421875,2.3541130078466317,17.94372579363932,4.885769144481291,-0.9567144544101627,0.043285545589837326,0.9244282545314356,8.040420532226562,4.878499857584635,3.067775313059489,0.6288357902255545,0.08239776617386313,-0.4129641597237714
Exp_030,Transformer,5.571219821135238,4.663683596352742,1.1945964399240634,27.912566689820963,-22.341346868685726,True,Type2,-1.2472486957195896,-1.1824775851651306,4.038249972599004,10.0,0.06578947368421052,3.260650634765625,1.16275901700321,11.809415966189055,4.923923724028366,-1.0953434805542652,0.09534348055426523,0.38178489696645324,2.517526388168335,10.506873321533202,3.193389336268107,0.30393336233753276,-0.4543470178966795,-0.1489122627154964
Exp_031,RF,33.016122636236574,24.034363758737314,1.3737048738905802,28.451151596413425,4.564971039823149,False,Inlier,-2.405672865702786,-1.3120844732998163,3.1358973484642756,34.0,0.2236842105263158,6.0837470824081805,1.229738297541353,8.532203368686275,3.9429387280272845,-0.9385449794845433,0.061455020515456704,0.3355907947964917,3.209178165189178,8.80321997870257,0.9834807221859586,0.11171829450647276,-0.7261989076716246,-0.21075087998873582
Exp_031,XGB,35.45944777521835,19.61339989196839,1.8079194821158395,28.451151596413425,7.008296178804926,False,Inlier,-0.4608142927481806,1.1837541363071893,5.788089895560072,53.0,0.34868421052631576,12.002388000488281,2.4028170046053434,12.060880738460817,3.934109643609064,-0.8775768897317184,0.12242311026828157,0.40688150983653076,8.834464073181152,11.574518839518229,3.8407707532246906,0.3318298416096022,-0.6022020092800211,-0.013502367515412459
Exp_031,SVR,33.358615062751326,27.909899504504338,1.195225194464338,28.451151596413425,4.9074634663379015,False,Inlier,1.69013945145363,-1.763184728624019,4.849682226261643,63.0,0.4144736842105263,9.762361678345343,2.995967829506315,13.396681434588405,4.230993850198073,-0.9345514428589649,0.06544855714103515,0.41416600188231256,5.718342266549286,9.689400302084113,3.054409834783568,0.31523208243616363,-0.5198457944587166,-0.11316603250611422
Exp_031,LSTM,23.886180556590276,20.890162643303473,1.1434176442014061,28.451151596413425,-4.564971039823149,False,Inlier,1.3284580949213465,-0.9178634377597945,5.535493501650742,56.0,0.3684210526315789,12.249931335449219,2.6171461531990454,21.803251052648893,4.990239451082184,-1.0538803621717765,0.0538803621717765,0.9004810769638824,9.832059860229492,7.1711779276529946,5.255503463745117,0.732864742273262,-0.07718609395333009,-0.09628223700324057
Exp_031,CNN,15.781162495889829,5.115601831196102,3.084908289705566,28.451151596413425,-12.669989100523596,False,Inlier,-1.285100228459532,2.7687297434583766,7.023218602721208,46.0,0.3026315789473684,8.522430419921875,2.081144633653917,16.019370537496663,5.124363968936359,-1.0417344950704408,0.0417344950704408,0.7003789538356421,-1.9582926034927368,5.71748046875,7.473386759559314,1.3071119001466749,0.2550996637832955,-0.04613053152674519
Exp_031,Transformer,6.425356475796845,4.857504530672403,1.3227690134356727,28.451151596413425,-22.02579512061658,True,Type2,-0.9924405228136566,-1.0014921804332197,3.853302294911902,4.0,0.02631578947368421,4.2765960693359375,1.0381197396077608,9.364079599894978,4.4380001869027526,-0.9472391566361329,0.052760843363867105,0.3021725262925904,5.051319599151611,4.332759857177734,1.8367103258768718,0.42391232988233624,-0.4567927320366476,-0.249974472012637
Exp_032,RF,33.081785772815515,24.05671157370523,1.3751582659774242,26.66445054553799,6.417335227277526,False,Inlier,-2.322061332039176,-1.3103239254995724,3.2749777522403742,36.0,0.23684210526315788,6.4311208502305846,1.2348195484415088,8.490407881363009,3.9361786866322768,-0.9369920078234892,0.06300799217651076,0.34146619401309647,3.189036757556329,8.96911410742913,0.9950456216342753,0.11094134935913878,-0.738754918707033,-0.20966633087970987
Exp_032,XGB,35.733237438168125,18.77486144724592,1.9032490619742934,26.66445054553799,9.068786892630136,False,Inlier,-0.40041926817236606,1.4818581218884739,5.6710263732212045,55.0,0.3618421052631579,11.758598327636719,2.2331348406641105,11.216400450722587,3.9031379998701103,-0.8759734022851081,0.12402659771489188,0.4248244058513146,6.965611457824707,11.345899709065755,3.7769492149353026,0.33289111589073833,-0.6041220424092507,-0.05406470540307356
Exp_032,SVR,33.33688813541473,27.903266199464287,1.19473067766005,26.66445054553799,6.672437589876743,False,Inlier,1.6274228694876751,-1.7755079175152968,4.815666262153669,64.0,0.42105263157894735,9.762277576190797,3.062124194426696,13.713296448191794,4.253452020770872,-0.9370393413122157,0.06296065868778433,0.42016288125870227,5.5844443171802425,9.50098592662455,3.1145045810953795,0.327808566936998,-0.4923561856433175,-0.1175725887968046
Exp_032,LSTM,20.247115318260462,17.232448328389818,1.1749413044752377,26.66445054553799,-6.417335227277526,False,Inlier,0.008293015135145326,-0.8264815502426516,6.063649772818572,52.0,0.34210526315789475,10.081005096435547,2.4154586290058337,19.381111360024907,4.986262846542155,-1.0158009387030191,0.01580093870301913,0.8443639653523666,5.095757484436035,4.368064371744792,5.395324087142944,1.235175040469429,0.0851653778062949,-0.11740970289662596
Exp_032,CNN,15.95806634877161,6.558695825869599,2.4331157858896093,26.66445054553799,-10.706384196766379,False,Inlier,-1.2411640863489464,1.2789562737522022,9.464780159245908,52.0,0.34210526315789475,10.84075927734375,2.362843830334513,19.97197589774246,5.417661978276095,-1.0190447473686408,0.019044747368640813,0.9565194120258923,6.674805164337158,10.652170817057291,6.061929066975911,0.5690792206663604,-0.019934064280996776,-0.281831733257932
Exp_032,Transformer,9.533775920420053,5.237992497051701,1.8201201940984664,26.66445054553799,-17.130674625117933,False,Inlier,-0.06512909672398717,-0.2992100754554612,1.5463996946422103,8.0,0.05263157894736842,2.5214614868164062,1.0093950205727626,8.187270105140467,4.320678231490822,-0.9866668784479216,0.013333121552078442,0.14640993335257588,3.0595438480377197,0.8023404439290365,1.7419697364171347,2.1711104676298785,0.5040597275382641,0.12710796444068317
Exp_033,RF,35.826581231899624,12.536440577406088,2.857795321621705,27.070151871048466,8.756429360851158,False,Inlier,1.1729979947572546,0.48564939133776247,6.990801562718451,41.0,0.26973684210526316,7.8540943521197875,1.5456572560896915,9.979713312402117,3.9608316734680984,-0.8525971147012307,0.14740288529876933,0.45623252130889447,0.09980510785282416,17.70067062905637,1.2865129852339412,0.07268159564090629,-0.8892497407190105,-0.2245026978914343
Exp_033,XGB,33.72479889557349,28.138314990557138,1.1985365472982696,27.070151871048466,6.654647024525026,False,Inlier,-0.8434589864442283,-0.7218399288724456,5.195781608033024,48.0,0.3157894736842105,12.546043395996094,1.8681061769786633,9.04307848680134,3.6206139742901415,-0.8884020311630828,0.1115979688369172,0.2839570382105932,18.931432723999023,5.080277760823567,10.176933034261067,2.003223743540211,0.4416166499065941,0.5910770506874334
Exp_033,SVR,32.50359380743092,25.109428267145127,1.294477654433925,27.070151871048466,5.433441936382451,False,Inlier,-0.7779504818899632,0.710152479583044,5.409250333691559,57.0,0.375,8.799390769833863,2.6911595213777537,13.079097260259353,4.193562093302388,-0.8991238463928948,0.10087615360710522,0.4385252697878847,2.750242197889065,13.231600961176786,2.271716604409095,0.17168871787129936,-0.6652162909149594,-0.1151689356816961
Exp_033,LSTM,21.636709934666015,14.530471879368177,1.489057624163465,27.070151871048466,-5.433441936382451,False,Inlier,0.5124044194361775,0.08408980929190976,6.425686951556237,54.0,0.35526315789473684,11.897392272949219,2.4742608133115267,23.573426261961924,5.205604324025205,-1.1016028366654704,0.10160283666547043,0.9542564348864236,5.337357521057129,12.701641337076824,4.921351416905721,0.3874579108559783,-0.41909920573868187,-0.1355690913392681
Exp_033,CNN,15.25834502478915,7.010778575547196,2.176412342847132,27.070151871048466,-11.811806846259316,False,Inlier,-1.4149480657676712,0.6922205000390125,6.408472583184834,57.0,0.375,6.6731414794921875,1.9705726065133746,14.785739734219295,4.754656027384672,-0.9934393414372534,0.0065606585627465686,0.7123991690441447,2.3164896965026855,4.1243034362792965,4.720206316312154,1.1444857026743034,-0.1682119565687334,-0.08386807956422254
Exp_033,Transformer,9.743459219322148,6.45742912935894,1.5088759046573428,27.070151871048466,-17.32669265172632,False,Inlier,-0.0025758530591326076,-0.7387009286986912,2.39140485470591,7.0,0.046052631578947366,3.7773895263671875,1.089600690885594,10.519945514350125,4.65607829929103,-1.044329748460142,0.04432974846014193,0.3386711382742888,1.0738807916641235,2.5794713338216146,4.971382768948873,1.9272874653673793,0.26732548393619116,0.37363020216725007
Exp_034,RF,35.593814156506376,13.02182321531433,2.733397126344507,31.229635361149192,4.364178795357184,False,Inlier,0.8766062417281375,0.33496123840779096,6.640389732039058,43.0,0.28289473684210525,7.082144410195852,1.618264162756283,9.661926464403056,3.9242294321461486,-0.859556454348771,0.14044354565122896,0.41388198880409444,0.1412257782039707,16.999291244551934,1.241960773240115,0.07305956203545536,-0.882498807424694,-0.2114438615829835
Exp_034,XGB,35.32518612002013,21.819518088832904,1.618971875373331,31.229635361149192,4.095550758870935,False,Inlier,-0.49043095496224587,0.5928983419187075,4.9983332546707855,55.0,0.3618421052631579,12.740760803222656,2.353741228580475,12.042008856631284,3.9056058769046,-0.894072596507539,0.10592740349246099,0.42369730162221225,7.37669038772583,9.704335784912109,3.9746002356211343,0.4095695288904445,-0.46183755957413436,0.02778890926896148
Exp_034,SVR,33.412040610832726,27.941691995291034,1.1957772856584203,31.229635361149192,2.1824052496835336,False,Inlier,1.8443567373778895,-1.749426805716457,5.00408334895024,64.0,0.42105263157894735,9.605401454405353,2.929417703353355,13.11932017229898,4.211326817916769,-0.9290525820713803,0.0709474179286197,0.4161537192034,6.2139769500537625,10.183856740769896,3.0311581140698376,0.297643436197894,-0.5577917390628044,-0.10650867353944735
Exp_034,LSTM,18.53906332306151,11.842398453144822,1.565482144213645,31.229635361149192,-12.690572038087684,True,Type2,-0.611347043737699,0.30563187750708426,9.450100936141668,50.0,0.32894736842105265,11.840011596679688,2.6228619845289933,27.823947258756828,5.767756038909756,-1.199042131272155,0.1990421312721551,0.8663040454136158,4.466671466827393,25.066471354166666,5.458766333262125,0.21777163032381675,-0.599247156356379,-0.15399898546626883
Exp_034,CNN,29.047230111465662,22.39027880489516,1.2973143552422,31.229635361149192,-2.18240524968353,False,Inlier,2.009682912278988,-1.3170951204053059,7.06416981827979,47.0,0.3092105263157895,7.78875732421875,1.8733255235772384,15.272474531858666,4.733832828394295,-1.0010344640127293,0.0010344640127293303,0.865771130880218,6.273139953613281,4.868977864583333,5.185419607162475,1.0649914112119756,0.008723070797487215,-0.4004719241431143
Exp_034,Transformer,6.865883070792633,3.3663608040688966,2.039556503418733,31.229635361149192,-24.363752290356558,True,Type2,-0.8610215324510198,0.010643804880397763,5.231851506077386,6.0,0.039473684210526314,4.198883056640625,1.2326188118834245,14.049469391431288,5.0980597887238055,-1.1101691946723808,0.11016919467238084,0.5652040256434737,4.466830730438232,12.644327799479166,5.78813312848409,0.4577651908646745,-0.37336498060786766,0.009893229030804515
Exp_035,RF,34.93567499216212,17.812054657075226,1.9613500892938887,26.03876719206638,8.89690780009574,False,Inlier,0.03857096406888761,-0.6002480042100514,5.221605110578353,39.0,0.2565789473684211,7.162572697269432,1.275555078648013,8.265681051478337,3.88708908713509,-0.8905692922007477,0.10943070779925235,0.3248204981147806,0.5398545067885417,13.01420986012292,0.9942034999509377,0.07639368894744006,-0.8742343203714311,-0.1970120380323696
Exp_035,XGB,33.3465889577508,27.828464957917863,1.198290635440274,26.03876719206638,7.307821765684416,False,Inlier,-0.9268879889986794,-0.7226089168935723,5.2088132995406005,13.0,0.08552631578947369,5.0337677001953125,0.8755999740801359,6.370563927517989,3.648280066248663,-0.8762611031377311,0.12373889686226891,0.20860552907723837,17.784040451049805,5.3626561482747395,10.656419563293458,1.9871532443343052,0.5973319836297235,0.6326066532041662
Exp_035,SVR,32.700092344230654,25.74915012812414,1.2699484131134273,26.03876719206638,6.661325152164274,False,Inlier,-0.21074112004732937,0.09889221192149532,5.181139983500852,55.0,0.3618421052631579,8.787307451711456,2.718618816241171,12.892375508478036,4.221389698070792,-0.9049714188607176,0.09502858113928236,0.43073615838582685,3.0371080172111533,12.451241422017818,2.2582962178727106,0.1813711694545825,-0.6608348570647797,-0.1048368523843651
Exp_035,LSTM,19.37744203990211,11.695522553641387,1.656825674186654,26.03876719206638,-6.66132515216427,False,Inlier,-0.3072034702861545,0.570421692804688,7.355655399023318,50.0,0.32894736842105265,12.40407943725586,2.5106384691439176,23.106421979315783,5.420135929263198,-1.100969584492456,0.10096958449245608,0.9429721032246164,4.8323259353637695,16.035748036702476,4.061852280298869,0.2532998317884602,-0.5406679341858525,-0.32737886528207216
Exp_035,CNN,16.481551520634934,6.321969059212844,2.607028184773665,26.03876719206638,-9.557215671431447,False,Inlier,-1.1111504177425227,1.6764601977672313,6.743717681348714,53.0,0.34868421052631576,7.5298614501953125,2.0234580039978027,16.37112913351525,4.999051260203664,-0.9783576457676808,0.021642354232319194,0.7953233299635721,1.450556755065918,4.547550964355469,4.587083570162455,1.0086931638846601,-0.036547259426372394,-0.31974634842198635
Exp_035,Transformer,7.551686271665044,4.328025403581057,1.7448340911808637,26.03876719206638,-18.487080920401336,False,Inlier,-0.6564310144892639,-0.4055174190151694,3.681601748746984,18.0,0.11842105263157894,7.7905426025390625,1.2290942574802197,12.339761930956094,4.839390114251849,-1.0661570882135154,0.0661570882135154,0.4175241028757354,4.1181206703186035,9.100827026367188,1.0794590950012206,0.11861109895548827,-0.6100985861418085,-0.3307258478762072
Exp_036,RF,34.49925918059907,22.41114992546889,1.5393792507448618,28.703010414333395,5.796248766265673,False,Inlier,-0.5171349802544986,-1.1113969490124622,4.364883070592536,26.0,0.17105263157894737,7.113690861541606,1.0653197286359868,8.046058797540615,3.857127164176646,-0.9058046417731591,0.09419535822684089,0.3432424206823483,1.6363474876727664,11.825963536113154,0.8975174088144736,0.07589380823589628,-0.8369681058210825,-0.15048785518087854
Exp_036,XGB,35.859174155210965,31.409855786477973,1.1416535752019732,28.703010414333395,7.15616374087757,False,Inlier,-0.37263899685439794,-0.8997179885344406,10.54609061845767,16.0,0.10526315789473684,3.847198486328125,0.7677499620538009,4.70343577209685,3.1009083676330773,-0.7587457826370076,0.24125421736299235,0.20944266091838326,31.377872467041016,8.802676391601562,21.652747344970702,2.4597913613669937,0.7449544779748865,0.6242672845001577
Exp_036,SVR,32.50708815787684,25.132130424049933,1.293447376302389,28.703010414333395,3.8040777435434414,False,Inlier,-0.7678637488345187,0.6844783024562444,5.442533028010922,56.0,0.3684210526315789,8.643977034757683,2.6742212281254125,13.02450469858676,4.196635405309094,-0.897806262655207,0.10219373734479298,0.4338018337370812,2.2246810612400907,13.410300089551916,2.0776264629481678,0.15492766374160896,-0.684044457196903,-0.1280495230678075
Exp_036,LSTM,24.81567546982023,22.772960436684144,1.089699142929417,28.703010414333395,-3.8873349445131637,False,Inlier,1.6656564263390807,-1.0735845056239024,7.246733425489438,60.0,0.39473684210526316,11.246692657470703,2.5282244149007296,22.565618314253214,5.2162246709196936,-1.1209669274239422,0.12096692742394222,0.8809430546861179,7.503315448760986,17.317325337727866,3.6820509751637776,0.21262238269220415,-0.612877836832594,-0.19892101347155267
Exp_036,CNN,24.898932670789954,14.859214805918834,1.6756560152069424,28.703010414333395,-3.8040777435434414,False,Inlier,0.9794046967315537,-0.4523362221360172,8.639319549004236,40.0,0.2631578947368421,6.8272857666015625,1.6198880895972252,16.76936669081029,4.966384027813131,-1.0514357760180122,0.05143577601801219,0.9408568887516281,0.5039421319961548,4.163738505045573,10.153245122234027,2.43849250137357,0.2882451846331525,-0.11611110656894491
Exp_036,Transformer,7.490181154064508,3.9999231092692167,1.872581284551982,28.703010414333395,-21.212829260268887,True,Type2,-0.6747793742682576,-0.22513267006149884,2.3268095963920645,2.0,0.013157894736842105,2.5218353271484375,1.014560501826437,8.779102662051532,4.438256758487946,-1.013575994274852,0.0135759942748519,0.18158119030281297,2.4998927116394043,1.6727155049641926,2.8302507082621258,1.6920096094420505,0.3210231344592972,0.1129981794465662
Exp_037,RF,35.1174234372074,13.482449441402043,2.6046768126100632,27.34342394504747,7.7739994921599305,False,Inlier,0.2699986268784928,0.17903754290732166,5.644135272199575,39.0,0.2565789473684211,6.830044145714105,1.4478476514755143,8.391523247953879,3.8528980795019523,-0.8794461136321869,0.12055388636781306,0.31125287982336297,0.5675011164096979,14.794051351563773,1.0997531511033145,0.07433752425004712,-0.875643708046598,-0.22672847345905175
Exp_037,XGB,46.2755472094199,39.961080308884604,1.1580154202971182,27.34342394504747,18.93212326437243,False,Inlier,1.9250997118389512,-0.8485530590176157,22.37693669437583,25.0,0.16447368421052633,3.339111328125,0.5684254545914499,2.1650869914801465,2.0176167358388937,-0.4848218617248758,0.5151781382751242,0.1536591735159181,54.82351303100586,19.212115987141928,44.228776931762695,2.3021293938347887,0.7538082206207503,0.6324583379253936
Exp_037,SVR,32.700092344230654,25.74915012812414,1.2699484131134273,27.34342394504747,5.356668399183185,False,Inlier,-0.21074112004732937,0.09889221192149532,5.181139983500852,55.0,0.3618421052631579,8.787307451711456,2.718618816241171,12.892375508478036,4.221389698070792,-0.9049714188607176,0.09502858113928236,0.43073615838582685,3.0371080172111533,12.451241422017818,2.2582962178727106,0.1813711694545825,-0.6608348570647797,-0.1048368523843651
Exp_037,LSTM,21.98675554586428,19.141709152969465,1.148630739823641,27.34342394504747,-5.356668399183189,False,Inlier,0.6393925226910839,-0.9027515340776374,4.8828255584816525,55.0,0.3618421052631579,12.445018768310547,2.3905997088080957,18.430749795051668,4.57361482314913,-1.039935287344037,0.03993528734403706,0.7939590632539503,6.591541290283203,3.221790822347005,4.539558569590251,1.4090171646473562,0.21810873827598462,-0.06452479829730523
Exp_037,CNN,19.099521395294094,9.658950576170795,1.977390943733965,27.34342394504747,-8.243902549753376,False,Inlier,-0.46094696213365205,0.23732603812553144,10.639362218333225,48.0,0.3157894736842105,8.739166259765625,2.405806543011414,21.15899320079059,5.489132113087683,-1.10544736079098,0.10544736079098005,1.0564923255098884,3.9516570568084717,20.446746826171875,5.075240429242452,0.24821750239241652,-0.31565137160746176,-0.3275875663202129
